1,1,0.413187 ,0.586813 
1,1,0.630138 ,0.369862 
1,1,0.751452 ,0.248548 
1,1,0.580055 ,0.419946 
1,1,0.300779 ,0.699221 
1,1,0.538351 ,0.461649 
1,1,0.003161 ,0.996839 
1,1,0.645047 ,0.354953 
1,1,0.382513 ,0.617488 
1,1,0.701949 ,0.298051 
1,1,0.128803 ,0.871198 
1,1,0.502611 ,0.497389 
1,1,0.596854 ,0.403146 
1,1,0.229159 ,0.770842 
2,1,0.519184 ,0.480816 
1,1,0.429174 ,0.570826 
1,1,0.210458 ,0.789542 
1,1,0.288224 ,0.711776 
1,1,0.402564 ,0.597436 
1,1,0.575952 ,0.424048 
2,1,0.402648 ,0.597352 
1,1,0.000101 ,0.999899 
1,1,0.262075 ,0.737925 
1,1,0.059837 ,0.940163 
1,1,0.321298 ,0.678702 
1,1,0.322553 ,0.677447 
1,1,0.764913 ,0.235087 
2,1,0.010020 ,0.989980 
1,1,0.418261 ,0.581739 
2,1,0.010791 ,0.989209 
1,1,0.575408 ,0.424592 
1,1,0.039274 ,0.960726 
1,1,0.088990 ,0.911010 
1,1,0.016125 ,0.983875 
1,1,0.366972 ,0.633028 
1,1,0.002671 ,0.997329 
1,1,0.076622 ,0.923378 
1,1,0.011840 ,0.988160 
1,1,0.000750 ,0.999250 
1,1,0.590199 ,0.409801 
2,1,0.545882 ,0.454118 
1,1,0.536280 ,0.463720 
1,1,0.290767 ,0.709233 
1,1,0.283781 ,0.716219 
1,1,0.332490 ,0.667510 
1,1,0.516156 ,0.483844 
1,1,0.587201 ,0.412799 
1,1,0.509179 ,0.490821 
1,1,0.441666 ,0.558334 
2,1,0.006151 ,0.993850 
1,1,0.138530 ,0.861471 
1,2,0.493018 ,0.506982 
1,2,0.499760 ,0.500240 
1,2,0.144809 ,0.855191 
1,2,0.087105 ,0.912895 
1,2,0.706274 ,0.293726 
1,2,0.415533 ,0.584467 
1,2,0.465858 ,0.534142 
1,2,0.364268 ,0.635732 
1,2,0.328682 ,0.671319 
1,2,0.361920 ,0.638080 
2,2,0.229047 ,0.770953 
2,2,0.009737 ,0.990263 
1,2,0.142871 ,0.857129 
1,2,0.131634 ,0.868366 
1,2,0.240645 ,0.759355 
1,2,0.564141 ,0.435859 
2,2,0.583361 ,0.416639 
1,2,0.447569 ,0.552431 
1,2,0.472524 ,0.527476 
1,2,0.736850 ,0.263150 
1,2,0.605363 ,0.394637 
1,2,0.406506 ,0.593495 
2,2,0.031956 ,0.968044 
1,2,0.532592 ,0.467408 
1,2,0.518670 ,0.481330 
1,2,0.401311 ,0.598689 
1,2,0.149692 ,0.850308 
1,2,0.165424 ,0.834576 
1,2,0.570569 ,0.429431 
1,2,0.241109 ,0.758891 
1,2,0.621325 ,0.378675 
1,2,0.617944 ,0.382056 
1,2,0.355673 ,0.644327 
1,3,0.121819 ,0.878181 
1,3,0.166121 ,0.833879 
1,3,0.780185 ,0.219815 
1,3,0.943366 ,0.056635 
1,3,0.265322 ,0.734678 
1,3,0.575958 ,0.424043 
1,3,0.033958 ,0.966042 
1,3,0.109661 ,0.890339 
1,3,0.992444 ,0.007556 
1,3,0.495721 ,0.504280 
1,3,0.000296 ,0.999704 
1,3,0.457985 ,0.542015 
1,3,0.100950 ,0.899050 
1,3,0.366264 ,0.633736 
1,3,0.441434 ,0.558566 
1,3,0.156970 ,0.843030 
1,3,0.625308 ,0.374692 
1,3,0.279989 ,0.720011 
1,3,0.146284 ,0.853716 
1,3,0.398942 ,0.601058 
1,3,0.997331 ,0.002669 
1,3,0.091656 ,0.908345 
1,3,0.061866 ,0.938134 
1,4,0.833177 ,0.166823 
2,4,0.991726 ,0.008274 
1,4,0.969400 ,0.030600 
1,4,0.525182 ,0.474818 
1,4,0.755267 ,0.244733 
1,4,0.371996 ,0.628004 
1,4,0.866842 ,0.133158 
1,4,0.008285 ,0.991715 
1,4,0.013661 ,0.986339 
1,4,0.712823 ,0.287177 
1,4,0.151423 ,0.848578 
1,4,0.379077 ,0.620923 
1,4,0.737828 ,0.262172 
1,4,0.052012 ,0.947988 
1,4,0.002900 ,0.997100 
2,4,0.094459 ,0.905541 
1,4,0.201755 ,0.798245 
1,4,0.001336 ,0.998664 
1,4,0.915522 ,0.084478 
2,4,0.000876 ,0.999124 
2,4,0.984546 ,0.015454 
2,4,0.699967 ,0.300033 
1,4,0.352629 ,0.647371 
1,4,0.321612 ,0.678388 
1,4,0.903512 ,0.096488 
1,4,0.665437 ,0.334563 
2,4,0.832327 ,0.167673 
1,4,0.109250 ,0.890751 
2,4,0.009464 ,0.990536 
1,4,0.774336 ,0.225664 
1,4,0.016926 ,0.983074 
1,5,0.972598 ,0.027402 
1,5,0.991475 ,0.008525 
1,5,0.121057 ,0.878943 
1,5,0.352239 ,0.647761 
1,5,0.963617 ,0.036384 
1,5,0.767692 ,0.232308 
1,5,0.942412 ,0.057588 
1,5,0.585826 ,0.414174 
1,5,0.540631 ,0.459370 
1,5,0.435240 ,0.564760 
1,5,0.086555 ,0.913445 
1,5,0.948455 ,0.051545 
1,5,0.954825 ,0.045175 
1,5,0.697750 ,0.302250 
